index,ori_filename,adv_filename,ori_recorded_label,adv_recorded_label,ori_fresh_pred,adv_fresh_pred,ori_matches_recorded,was_successful_attack,included_in_adv_accuracy,adv_accuracy_match
601,ori_601_IMAGENET_3599_DeiT_B.png,adv_601_IMAGENET_3599_DeiT_B.png,518,670,518,670,True,True,True,True
602,ori_602_IMAGENET_3599_DeiT_B.png,adv_602_IMAGENET_3599_DeiT_B.png,754,848,754,848,True,True,True,True
603,ori_603_IMAGENET_3599_DeiT_B.png,adv_603_IMAGENET_3599_DeiT_B.png,867,567,867,567,True,True,True,True
604,ori_604_IMAGENET_3599_DeiT_B.png,adv_604_IMAGENET_3599_DeiT_B.png,821,111,821,821,True,True,True,False
605,ori_605_IMAGENET_3599_DeiT_B.png,adv_605_IMAGENET_3599_DeiT_B.png,820,460,820,460,True,True,True,True
606,ori_606_IMAGENET_3599_DeiT_B.png,adv_606_IMAGENET_3599_DeiT_B.png,801,149,801,149,True,True,True,True
607,ori_607_IMAGENET_3599_DeiT_B.png,adv_607_IMAGENET_3599_DeiT_B.png,404,908,404,908,True,True,True,True
608,ori_608_IMAGENET_3599_DeiT_B.png,adv_608_IMAGENET_3599_DeiT_B.png,734,751,734,751,True,True,True,True
609,ori_609_IMAGENET_3599_DeiT_B.png,adv_609_IMAGENET_3599_DeiT_B.png,867,660,867,660,True,True,True,True
610,ori_610_IMAGENET_3599_DeiT_B.png,adv_610_IMAGENET_3599_DeiT_B.png,510,540,510,510,True,True,True,False
611,ori_611_IMAGENET_3599_DeiT_B.png,adv_611_IMAGENET_3599_DeiT_B.png,657,744,657,657,True,True,True,False
612,ori_612_IMAGENET_3599_DeiT_B.png,adv_612_IMAGENET_3599_DeiT_B.png,761,530,761,530,True,True,True,True
613,ori_613_IMAGENET_3599_DeiT_B.png,adv_613_IMAGENET_3599_DeiT_B.png,628,149,628,628,True,True,True,False
614,ori_614_IMAGENET_3599_DeiT_B.png,adv_614_IMAGENET_3599_DeiT_B.png,487,0,487,111,True,False,False,
615,ori_615_IMAGENET_3599_DeiT_B.png,adv_615_IMAGENET_3599_DeiT_B.png,787,556,787,556,True,True,True,True
616,ori_616_IMAGENET_3599_DeiT_B.png,adv_616_IMAGENET_3599_DeiT_B.png,487,861,487,861,True,True,True,True
617,ori_617_IMAGENET_3599_DeiT_B.png,adv_617_IMAGENET_3599_DeiT_B.png,489,904,489,632,True,True,True,False
618,ori_618_IMAGENET_3599_DeiT_B.png,adv_618_IMAGENET_3599_DeiT_B.png,888,971,888,971,True,True,True,True
619,ori_619_IMAGENET_3599_DeiT_B.png,adv_619_IMAGENET_3599_DeiT_B.png,489,843,489,843,True,True,True,True
620,ori_620_IMAGENET_3599_DeiT_B.png,adv_620_IMAGENET_3599_DeiT_B.png,587,971,587,971,True,True,True,True
621,ori_621_IMAGENET_3599_DeiT_B.png,adv_621_IMAGENET_3599_DeiT_B.png,521,469,521,469,True,True,True,True
622,ori_622_IMAGENET_3599_DeiT_B.png,adv_622_IMAGENET_3599_DeiT_B.png,471,0,471,111,True,False,False,
623,ori_623_IMAGENET_3599_DeiT_B.png,adv_623_IMAGENET_3599_DeiT_B.png,801,111,801,111,True,True,True,True
624,ori_624_IMAGENET_3599_DeiT_B.png,adv_624_IMAGENET_3599_DeiT_B.png,732,759,732,759,True,True,True,True
625,ori_625_IMAGENET_3599_DeiT_B.png,adv_625_IMAGENET_3599_DeiT_B.png,597,237,597,597,True,True,True,False
626,ori_626_IMAGENET_3599_DeiT_B.png,adv_626_IMAGENET_3599_DeiT_B.png,414,830,414,414,True,True,True,False
627,ori_627_IMAGENET_3599_DeiT_B.png,adv_627_IMAGENET_3599_DeiT_B.png,771,894,771,894,True,True,True,True
628,ori_628_IMAGENET_3599_DeiT_B.png,adv_628_IMAGENET_3599_DeiT_B.png,635,111,635,111,True,True,True,True
629,ori_629_IMAGENET_3599_DeiT_B.png,adv_629_IMAGENET_3599_DeiT_B.png,833,0,833,111,True,False,False,
630,ori_630_IMAGENET_3599_DeiT_B.png,adv_630_IMAGENET_3599_DeiT_B.png,745,530,745,530,True,True,True,True
631,ori_631_IMAGENET_3599_DeiT_B.png,adv_631_IMAGENET_3599_DeiT_B.png,664,851,664,851,True,True,True,True
632,ori_632_IMAGENET_3599_DeiT_B.png,adv_632_IMAGENET_3599_DeiT_B.png,471,972,471,471,True,True,True,False
633,ori_633_IMAGENET_3599_DeiT_B.png,adv_633_IMAGENET_3599_DeiT_B.png,404,405,404,405,True,True,True,True
634,ori_634_IMAGENET_3599_DeiT_B.png,adv_634_IMAGENET_3599_DeiT_B.png,724,540,724,540,True,True,True,True
635,ori_635_IMAGENET_3599_DeiT_B.png,adv_635_IMAGENET_3599_DeiT_B.png,403,111,403,403,True,True,True,False
636,ori_636_IMAGENET_3599_DeiT_B.png,adv_636_IMAGENET_3599_DeiT_B.png,821,556,821,556,True,True,True,True
637,ori_637_IMAGENET_3599_DeiT_B.png,adv_637_IMAGENET_3599_DeiT_B.png,763,427,763,427,True,True,True,True
638,ori_638_IMAGENET_3599_DeiT_B.png,adv_638_IMAGENET_3599_DeiT_B.png,521,910,521,910,True,True,True,True
639,ori_639_IMAGENET_3599_DeiT_B.png,adv_639_IMAGENET_3599_DeiT_B.png,701,111,701,111,True,True,True,True
640,ori_640_IMAGENET_3599_DeiT_B.png,adv_640_IMAGENET_3599_DeiT_B.png,487,662,487,487,True,True,True,False
641,ori_641_IMAGENET_3599_DeiT_B.png,adv_641_IMAGENET_3599_DeiT_B.png,626,641,626,641,True,True,True,True
642,ori_642_IMAGENET_3599_DeiT_B.png,adv_642_IMAGENET_3599_DeiT_B.png,535,409,535,409,True,True,True,True
643,ori_643_IMAGENET_3599_DeiT_B.png,adv_643_IMAGENET_3599_DeiT_B.png,403,657,403,403,True,True,True,False
644,ori_644_IMAGENET_3599_DeiT_B.png,adv_644_IMAGENET_3599_DeiT_B.png,489,852,489,852,True,True,True,True
645,ori_645_IMAGENET_3599_DeiT_B.png,adv_645_IMAGENET_3599_DeiT_B.png,755,812,755,812,True,True,True,True
646,ori_646_IMAGENET_3599_DeiT_B.png,adv_646_IMAGENET_3599_DeiT_B.png,734,757,734,757,True,True,True,True
647,ori_647_IMAGENET_3599_DeiT_B.png,adv_647_IMAGENET_3599_DeiT_B.png,540,0,540,111,True,False,False,
648,ori_648_IMAGENET_3599_DeiT_B.png,adv_648_IMAGENET_3599_DeiT_B.png,664,781,664,781,True,True,True,True
649,ori_649_IMAGENET_3599_DeiT_B.png,adv_649_IMAGENET_3599_DeiT_B.png,535,479,535,535,True,True,True,False
650,ori_650_IMAGENET_3599_DeiT_B.png,adv_650_IMAGENET_3599_DeiT_B.png,570,691,570,691,True,True,True,True
651,ori_651_IMAGENET_3599_DeiT_B.png,adv_651_IMAGENET_3599_DeiT_B.png,405,418,405,418,True,True,True,True
652,ori_652_IMAGENET_3599_DeiT_B.png,adv_652_IMAGENET_3599_DeiT_B.png,403,404,403,403,True,True,True,False
653,ori_653_IMAGENET_3599_DeiT_B.png,adv_653_IMAGENET_3599_DeiT_B.png,521,577,521,577,True,True,True,True
654,ori_654_IMAGENET_3599_DeiT_B.png,adv_654_IMAGENET_3599_DeiT_B.png,888,497,888,497,True,True,True,True
655,ori_655_IMAGENET_3599_DeiT_B.png,adv_655_IMAGENET_3599_DeiT_B.png,732,818,732,732,True,True,True,False
656,ori_656_IMAGENET_3599_DeiT_B.png,adv_656_IMAGENET_3599_DeiT_B.png,540,556,540,556,True,True,True,True
657,ori_657_IMAGENET_3599_DeiT_B.png,adv_657_IMAGENET_3599_DeiT_B.png,688,530,688,530,True,True,True,True
658,ori_658_IMAGENET_3599_DeiT_B.png,adv_658_IMAGENET_3599_DeiT_B.png,821,0,821,111,True,False,False,
659,ori_659_IMAGENET_3599_DeiT_B.png,adv_659_IMAGENET_3599_DeiT_B.png,833,302,833,302,True,True,True,True
660,ori_660_IMAGENET_3599_DeiT_B.png,adv_660_IMAGENET_3599_DeiT_B.png,666,556,666,556,True,True,True,True
661,ori_661_IMAGENET_3599_DeiT_B.png,adv_661_IMAGENET_3599_DeiT_B.png,609,796,609,796,True,True,True,True
662,ori_662_IMAGENET_3599_DeiT_B.png,adv_662_IMAGENET_3599_DeiT_B.png,867,354,867,354,True,True,True,True
663,ori_663_IMAGENET_3599_DeiT_B.png,adv_663_IMAGENET_3599_DeiT_B.png,691,176,691,176,True,True,True,True
664,ori_664_IMAGENET_3599_DeiT_B.png,adv_664_IMAGENET_3599_DeiT_B.png,570,971,570,971,True,True,True,True
665,ori_665_IMAGENET_3599_DeiT_B.png,adv_665_IMAGENET_3599_DeiT_B.png,862,644,862,644,True,True,True,True
666,ori_666_IMAGENET_3599_DeiT_B.png,adv_666_IMAGENET_3599_DeiT_B.png,812,0,812,111,True,False,False,
667,ori_667_IMAGENET_3599_DeiT_B.png,adv_667_IMAGENET_3599_DeiT_B.png,826,838,826,826,True,True,True,False
668,ori_668_IMAGENET_3599_DeiT_B.png,adv_668_IMAGENET_3599_DeiT_B.png,833,148,833,148,True,True,True,True
669,ori_669_IMAGENET_3599_DeiT_B.png,adv_669_IMAGENET_3599_DeiT_B.png,771,0,771,111,True,False,False,
670,ori_670_IMAGENET_3599_DeiT_B.png,adv_670_IMAGENET_3599_DeiT_B.png,487,0,487,111,True,False,False,
671,ori_671_IMAGENET_3599_DeiT_B.png,adv_671_IMAGENET_3599_DeiT_B.png,755,807,755,807,True,True,True,True
672,ori_672_IMAGENET_3599_DeiT_B.png,adv_672_IMAGENET_3599_DeiT_B.png,763,0,763,111,True,False,False,
673,ori_673_IMAGENET_3599_DeiT_B.png,adv_673_IMAGENET_3599_DeiT_B.png,521,926,521,926,True,True,True,True
674,ori_674_IMAGENET_3599_DeiT_B.png,adv_674_IMAGENET_3599_DeiT_B.png,646,730,646,730,True,True,True,True
675,ori_675_IMAGENET_3599_DeiT_B.png,adv_675_IMAGENET_3599_DeiT_B.png,732,419,732,732,True,True,True,False
676,ori_676_IMAGENET_3599_DeiT_B.png,adv_676_IMAGENET_3599_DeiT_B.png,581,511,581,511,True,True,True,True
677,ori_677_IMAGENET_3599_DeiT_B.png,adv_677_IMAGENET_3599_DeiT_B.png,518,796,518,796,True,True,True,True
678,ori_678_IMAGENET_3599_DeiT_B.png,adv_678_IMAGENET_3599_DeiT_B.png,888,769,888,769,True,True,True,True
679,ori_679_IMAGENET_3599_DeiT_B.png,adv_679_IMAGENET_3599_DeiT_B.png,754,590,754,590,True,True,True,True
680,ori_680_IMAGENET_3599_DeiT_B.png,adv_680_IMAGENET_3599_DeiT_B.png,652,413,652,413,True,True,True,True
681,ori_681_IMAGENET_3599_DeiT_B.png,adv_681_IMAGENET_3599_DeiT_B.png,597,892,597,892,True,True,True,True
682,ori_682_IMAGENET_3599_DeiT_B.png,adv_682_IMAGENET_3599_DeiT_B.png,764,413,764,413,True,True,True,True
683,ori_683_IMAGENET_3599_DeiT_B.png,adv_683_IMAGENET_3599_DeiT_B.png,447,703,447,703,True,True,True,True
684,ori_684_IMAGENET_3599_DeiT_B.png,adv_684_IMAGENET_3599_DeiT_B.png,888,912,888,912,True,True,True,True
685,ori_685_IMAGENET_3599_DeiT_B.png,adv_685_IMAGENET_3599_DeiT_B.png,447,593,447,593,True,True,True,True
686,ori_686_IMAGENET_3599_DeiT_B.png,adv_686_IMAGENET_3599_DeiT_B.png,732,0,732,111,True,False,False,
687,ori_687_IMAGENET_3599_DeiT_B.png,adv_687_IMAGENET_3599_DeiT_B.png,755,538,755,538,True,True,True,True
688,ori_688_IMAGENET_3599_DeiT_B.png,adv_688_IMAGENET_3599_DeiT_B.png,596,584,596,596,True,True,True,False
689,ori_689_IMAGENET_3599_DeiT_B.png,adv_689_IMAGENET_3599_DeiT_B.png,403,510,403,510,True,True,True,True
690,ori_690_IMAGENET_3599_DeiT_B.png,adv_690_IMAGENET_3599_DeiT_B.png,821,888,821,888,True,True,True,True
691,ori_691_IMAGENET_3599_DeiT_B.png,adv_691_IMAGENET_3599_DeiT_B.png,524,461,524,461,True,True,True,True
692,ori_692_IMAGENET_3599_DeiT_B.png,adv_692_IMAGENET_3599_DeiT_B.png,417,0,417,111,True,False,False,
693,ori_693_IMAGENET_3599_DeiT_B.png,adv_693_IMAGENET_3599_DeiT_B.png,471,600,471,600,True,True,True,True
694,ori_694_IMAGENET_3599_DeiT_B.png,adv_694_IMAGENET_3599_DeiT_B.png,597,777,597,777,True,True,True,True
695,ori_695_IMAGENET_3599_DeiT_B.png,adv_695_IMAGENET_3599_DeiT_B.png,413,764,413,413,True,True,True,False
696,ori_696_IMAGENET_3599_DeiT_B.png,adv_696_IMAGENET_3599_DeiT_B.png,812,0,812,111,True,False,False,
697,ori_697_IMAGENET_3599_DeiT_B.png,adv_697_IMAGENET_3599_DeiT_B.png,403,111,403,111,True,True,True,True
698,ori_698_IMAGENET_3599_DeiT_B.png,adv_698_IMAGENET_3599_DeiT_B.png,672,669,672,669,True,True,True,True
699,ori_699_IMAGENET_3599_DeiT_B.png,adv_699_IMAGENET_3599_DeiT_B.png,664,782,664,664,True,True,True,False
700,ori_700_IMAGENET_3599_DeiT_B.png,adv_700_IMAGENET_3599_DeiT_B.png,652,971,652,652,True,True,True,False
701,ori_701_IMAGENET_3599_DeiT_B.png,adv_701_IMAGENET_3599_DeiT_B.png,666,577,666,577,True,True,True,True
702,ori_702_IMAGENET_3599_DeiT_B.png,adv_702_IMAGENET_3599_DeiT_B.png,888,884,888,884,True,True,True,True
703,ori_703_IMAGENET_3599_DeiT_B.png,adv_703_IMAGENET_3599_DeiT_B.png,763,0,763,111,True,False,False,
704,ori_704_IMAGENET_3599_DeiT_B.png,adv_704_IMAGENET_3599_DeiT_B.png,740,882,740,882,True,True,True,True
705,ori_705_IMAGENET_3599_DeiT_B.png,adv_705_IMAGENET_3599_DeiT_B.png,734,407,734,407,True,True,True,True
706,ori_706_IMAGENET_3599_DeiT_B.png,adv_706_IMAGENET_3599_DeiT_B.png,797,793,797,797,True,True,True,False
707,ori_707_IMAGENET_3599_DeiT_B.png,adv_707_IMAGENET_3599_DeiT_B.png,404,556,404,556,True,True,True,True
708,ori_708_IMAGENET_3599_DeiT_B.png,adv_708_IMAGENET_3599_DeiT_B.png,633,720,633,720,True,True,True,True
709,ori_709_IMAGENET_3599_DeiT_B.png,adv_709_IMAGENET_3599_DeiT_B.png,888,148,888,888,True,True,True,False
710,ori_710_IMAGENET_3599_DeiT_B.png,adv_710_IMAGENET_3599_DeiT_B.png,691,641,691,691,True,True,True,False
711,ori_711_IMAGENET_3599_DeiT_B.png,adv_711_IMAGENET_3599_DeiT_B.png,672,797,672,797,True,True,True,True
712,ori_712_IMAGENET_3599_DeiT_B.png,adv_712_IMAGENET_3599_DeiT_B.png,403,744,403,744,True,True,True,True
713,ori_713_IMAGENET_3599_DeiT_B.png,adv_713_IMAGENET_3599_DeiT_B.png,724,0,724,111,True,False,False,
714,ori_714_IMAGENET_3599_DeiT_B.png,adv_714_IMAGENET_3599_DeiT_B.png,755,111,755,111,True,True,True,True
715,ori_715_IMAGENET_3599_DeiT_B.png,adv_715_IMAGENET_3599_DeiT_B.png,465,433,465,433,True,True,True,True
716,ori_716_IMAGENET_3599_DeiT_B.png,adv_716_IMAGENET_3599_DeiT_B.png,801,34,801,34,True,True,True,True
717,ori_717_IMAGENET_3599_DeiT_B.png,adv_717_IMAGENET_3599_DeiT_B.png,540,98,540,98,True,True,True,True
718,ori_718_IMAGENET_3599_DeiT_B.png,adv_718_IMAGENET_3599_DeiT_B.png,833,0,833,111,True,False,False,
719,ori_719_IMAGENET_3599_DeiT_B.png,adv_719_IMAGENET_3599_DeiT_B.png,688,530,688,530,True,True,True,True
720,ori_720_IMAGENET_3599_DeiT_B.png,adv_720_IMAGENET_3599_DeiT_B.png,600,679,600,679,True,True,True,True
721,ori_721_IMAGENET_3599_DeiT_B.png,adv_721_IMAGENET_3599_DeiT_B.png,521,509,521,509,True,True,True,True
722,ori_722_IMAGENET_3599_DeiT_B.png,adv_722_IMAGENET_3599_DeiT_B.png,724,0,724,111,True,False,False,
723,ori_723_IMAGENET_3599_DeiT_B.png,adv_723_IMAGENET_3599_DeiT_B.png,471,645,471,645,True,True,True,True
724,ori_724_IMAGENET_3599_DeiT_B.png,adv_724_IMAGENET_3599_DeiT_B.png,535,111,535,111,True,True,True,True
725,ori_725_IMAGENET_3599_DeiT_B.png,adv_725_IMAGENET_3599_DeiT_B.png,888,0,888,111,True,False,False,
726,ori_726_IMAGENET_3599_DeiT_B.png,adv_726_IMAGENET_3599_DeiT_B.png,609,302,609,609,True,True,True,False
727,ori_727_IMAGENET_3599_DeiT_B.png,adv_727_IMAGENET_3599_DeiT_B.png,797,902,797,902,True,True,True,True
728,ori_728_IMAGENET_3599_DeiT_B.png,adv_728_IMAGENET_3599_DeiT_B.png,646,723,646,723,True,True,True,True
729,ori_729_IMAGENET_3599_DeiT_B.png,adv_729_IMAGENET_3599_DeiT_B.png,633,686,633,633,True,True,True,False
730,ori_730_IMAGENET_3599_DeiT_B.png,adv_730_IMAGENET_3599_DeiT_B.png,740,769,740,769,True,True,True,True
731,ori_731_IMAGENET_3599_DeiT_B.png,adv_731_IMAGENET_3599_DeiT_B.png,862,645,862,645,True,True,True,True
732,ori_732_IMAGENET_3599_DeiT_B.png,adv_732_IMAGENET_3599_DeiT_B.png,763,0,763,111,True,False,False,
733,ori_733_IMAGENET_3599_DeiT_B.png,adv_733_IMAGENET_3599_DeiT_B.png,688,844,688,844,True,True,True,True
734,ori_734_IMAGENET_3599_DeiT_B.png,adv_734_IMAGENET_3599_DeiT_B.png,895,723,895,895,True,True,True,False
735,ori_735_IMAGENET_3599_DeiT_B.png,adv_735_IMAGENET_3599_DeiT_B.png,405,103,405,103,True,True,True,True
736,ori_736_IMAGENET_3599_DeiT_B.png,adv_736_IMAGENET_3599_DeiT_B.png,826,0,826,111,True,False,False,
737,ori_737_IMAGENET_3599_DeiT_B.png,adv_737_IMAGENET_3599_DeiT_B.png,489,556,489,556,True,True,True,True
738,ori_738_IMAGENET_3599_DeiT_B.png,adv_738_IMAGENET_3599_DeiT_B.png,570,616,570,616,True,True,True,True
739,ori_739_IMAGENET_3599_DeiT_B.png,adv_739_IMAGENET_3599_DeiT_B.png,830,416,830,416,True,True,True,True
740,ori_740_IMAGENET_3599_DeiT_B.png,adv_740_IMAGENET_3599_DeiT_B.png,633,616,633,616,True,True,True,True
741,ori_741_IMAGENET_3599_DeiT_B.png,adv_741_IMAGENET_3599_DeiT_B.png,507,0,507,111,True,False,False,
742,ori_742_IMAGENET_3599_DeiT_B.png,adv_742_IMAGENET_3599_DeiT_B.png,646,0,646,111,True,False,False,
743,ori_743_IMAGENET_3599_DeiT_B.png,adv_743_IMAGENET_3599_DeiT_B.png,487,720,487,720,True,True,True,True
744,ori_744_IMAGENET_3599_DeiT_B.png,adv_744_IMAGENET_3599_DeiT_B.png,688,0,688,111,True,False,False,
745,ori_745_IMAGENET_3599_DeiT_B.png,adv_745_IMAGENET_3599_DeiT_B.png,764,763,764,763,True,True,True,True
746,ori_746_IMAGENET_3599_DeiT_B.png,adv_746_IMAGENET_3599_DeiT_B.png,405,718,405,405,True,True,True,False
747,ori_747_IMAGENET_3599_DeiT_B.png,adv_747_IMAGENET_3599_DeiT_B.png,833,536,833,536,True,True,True,True
748,ori_748_IMAGENET_3599_DeiT_B.png,adv_748_IMAGENET_3599_DeiT_B.png,867,555,867,555,True,True,True,True
749,ori_749_IMAGENET_3599_DeiT_B.png,adv_749_IMAGENET_3599_DeiT_B.png,672,149,672,149,True,True,True,True
750,ori_750_IMAGENET_3599_DeiT_B.png,adv_750_IMAGENET_3599_DeiT_B.png,403,833,403,833,True,True,True,True
751,ori_751_IMAGENET_3599_DeiT_B.png,adv_751_IMAGENET_3599_DeiT_B.png,518,678,518,518,True,True,True,False
752,ori_752_IMAGENET_3599_DeiT_B.png,adv_752_IMAGENET_3599_DeiT_B.png,628,149,628,149,True,True,True,True
753,ori_753_IMAGENET_3599_DeiT_B.png,adv_753_IMAGENET_3599_DeiT_B.png,867,757,867,757,True,True,True,True
754,ori_754_IMAGENET_3599_DeiT_B.png,adv_754_IMAGENET_3599_DeiT_B.png,740,844,740,844,True,True,True,True
755,ori_755_IMAGENET_3599_DeiT_B.png,adv_755_IMAGENET_3599_DeiT_B.png,688,530,688,530,True,True,True,True
756,ori_756_IMAGENET_3599_DeiT_B.png,adv_756_IMAGENET_3599_DeiT_B.png,666,659,666,659,True,True,True,True
757,ori_757_IMAGENET_3599_DeiT_B.png,adv_757_IMAGENET_3599_DeiT_B.png,754,848,754,848,True,True,True,True
758,ori_758_IMAGENET_3599_DeiT_B.png,adv_758_IMAGENET_3599_DeiT_B.png,833,148,833,148,True,True,True,True
759,ori_759_IMAGENET_3599_DeiT_B.png,adv_759_IMAGENET_3599_DeiT_B.png,833,478,833,833,True,True,True,False
760,ori_760_IMAGENET_3599_DeiT_B.png,adv_760_IMAGENET_3599_DeiT_B.png,672,879,672,879,True,True,True,True
761,ori_761_IMAGENET_3599_DeiT_B.png,adv_761_IMAGENET_3599_DeiT_B.png,507,464,507,464,True,True,True,True
762,ori_762_IMAGENET_3599_DeiT_B.png,adv_762_IMAGENET_3599_DeiT_B.png,609,407,609,407,True,True,True,True
763,ori_763_IMAGENET_3599_DeiT_B.png,adv_763_IMAGENET_3599_DeiT_B.png,691,971,691,691,True,True,True,False
764,ori_764_IMAGENET_3599_DeiT_B.png,adv_764_IMAGENET_3599_DeiT_B.png,701,796,701,796,True,True,True,True
765,ori_765_IMAGENET_3599_DeiT_B.png,adv_765_IMAGENET_3599_DeiT_B.png,536,833,536,833,True,True,True,True
766,ori_766_IMAGENET_3599_DeiT_B.png,adv_766_IMAGENET_3599_DeiT_B.png,518,971,518,971,True,True,True,True
767,ori_767_IMAGENET_3599_DeiT_B.png,adv_767_IMAGENET_3599_DeiT_B.png,830,730,830,730,True,True,True,True
768,ori_768_IMAGENET_3599_DeiT_B.png,adv_768_IMAGENET_3599_DeiT_B.png,652,614,652,614,True,True,True,True
769,ori_769_IMAGENET_3599_DeiT_B.png,adv_769_IMAGENET_3599_DeiT_B.png,536,833,536,833,True,True,True,True
770,ori_770_IMAGENET_3599_DeiT_B.png,adv_770_IMAGENET_3599_DeiT_B.png,570,691,570,691,True,True,True,True
771,ori_771_IMAGENET_3599_DeiT_B.png,adv_771_IMAGENET_3599_DeiT_B.png,510,392,510,392,True,True,True,True
772,ori_772_IMAGENET_3599_DeiT_B.png,adv_772_IMAGENET_3599_DeiT_B.png,590,971,590,971,True,True,True,True
773,ori_773_IMAGENET_3599_DeiT_B.png,adv_773_IMAGENET_3599_DeiT_B.png,812,971,812,971,True,True,True,True
774,ori_774_IMAGENET_3599_DeiT_B.png,adv_774_IMAGENET_3599_DeiT_B.png,740,818,740,818,True,True,True,True
775,ori_775_IMAGENET_3599_DeiT_B.png,adv_775_IMAGENET_3599_DeiT_B.png,801,178,801,178,True,True,True,True
776,ori_776_IMAGENET_3599_DeiT_B.png,adv_776_IMAGENET_3599_DeiT_B.png,695,149,695,149,True,True,True,True
777,ori_777_IMAGENET_3599_DeiT_B.png,adv_777_IMAGENET_3599_DeiT_B.png,764,623,764,623,True,True,True,True
778,ori_778_IMAGENET_3599_DeiT_B.png,adv_778_IMAGENET_3599_DeiT_B.png,626,509,626,509,True,True,True,True
779,ori_779_IMAGENET_3599_DeiT_B.png,adv_779_IMAGENET_3599_DeiT_B.png,530,844,530,530,True,True,True,False
780,ori_780_IMAGENET_3599_DeiT_B.png,adv_780_IMAGENET_3599_DeiT_B.png,826,409,826,409,True,True,True,True
781,ori_781_IMAGENET_3599_DeiT_B.png,adv_781_IMAGENET_3599_DeiT_B.png,771,844,771,771,True,True,True,False
782,ori_782_IMAGENET_3599_DeiT_B.png,adv_782_IMAGENET_3599_DeiT_B.png,740,650,740,650,True,True,True,True
783,ori_783_IMAGENET_3599_DeiT_B.png,adv_783_IMAGENET_3599_DeiT_B.png,581,754,581,754,True,True,True,True
784,ori_784_IMAGENET_3599_DeiT_B.png,adv_784_IMAGENET_3599_DeiT_B.png,695,680,695,695,True,True,True,False
785,ori_785_IMAGENET_3599_DeiT_B.png,adv_785_IMAGENET_3599_DeiT_B.png,835,703,835,703,True,True,True,True
786,ori_786_IMAGENET_3599_DeiT_B.png,adv_786_IMAGENET_3599_DeiT_B.png,417,0,417,111,True,False,False,
787,ori_787_IMAGENET_3599_DeiT_B.png,adv_787_IMAGENET_3599_DeiT_B.png,530,837,530,837,True,True,True,True
788,ori_788_IMAGENET_3599_DeiT_B.png,adv_788_IMAGENET_3599_DeiT_B.png,830,413,830,413,True,True,True,True
789,ori_789_IMAGENET_3599_DeiT_B.png,adv_789_IMAGENET_3599_DeiT_B.png,862,645,862,645,True,True,True,True
790,ori_790_IMAGENET_3599_DeiT_B.png,adv_790_IMAGENET_3599_DeiT_B.png,724,781,724,724,True,True,True,False
791,ori_791_IMAGENET_3599_DeiT_B.png,adv_791_IMAGENET_3599_DeiT_B.png,609,340,609,340,True,True,True,True
792,ori_792_IMAGENET_3599_DeiT_B.png,adv_792_IMAGENET_3599_DeiT_B.png,417,577,417,417,True,True,True,False
793,ori_793_IMAGENET_3599_DeiT_B.png,adv_793_IMAGENET_3599_DeiT_B.png,510,839,510,839,True,True,True,True
794,ori_794_IMAGENET_3599_DeiT_B.png,adv_794_IMAGENET_3599_DeiT_B.png,695,507,695,507,True,True,True,True
795,ori_795_IMAGENET_3599_DeiT_B.png,adv_795_IMAGENET_3599_DeiT_B.png,833,472,833,472,True,True,True,True
796,ori_796_IMAGENET_3599_DeiT_B.png,adv_796_IMAGENET_3599_DeiT_B.png,413,456,413,456,True,True,True,True
797,ori_797_IMAGENET_3599_DeiT_B.png,adv_797_IMAGENET_3599_DeiT_B.png,535,0,535,111,True,False,False,
798,ori_798_IMAGENET_3599_DeiT_B.png,adv_798_IMAGENET_3599_DeiT_B.png,826,409,826,409,True,True,True,True
799,ori_799_IMAGENET_3599_DeiT_B.png,adv_799_IMAGENET_3599_DeiT_B.png,628,727,628,727,True,True,True,True
800,ori_800_IMAGENET_3599_DeiT_B.png,adv_800_IMAGENET_3599_DeiT_B.png,695,507,695,695,True,True,True,False
801,ori_801_IMAGENET_3599_DeiT_B.png,adv_801_IMAGENET_3599_DeiT_B.png,609,660,609,660,True,True,True,True
802,ori_802_IMAGENET_3599_DeiT_B.png,adv_802_IMAGENET_3599_DeiT_B.png,489,565,489,565,True,True,True,True
803,ori_803_IMAGENET_3599_DeiT_B.png,adv_803_IMAGENET_3599_DeiT_B.png,600,790,600,790,True,True,True,True
804,ori_804_IMAGENET_3599_DeiT_B.png,adv_804_IMAGENET_3599_DeiT_B.png,405,417,405,417,True,True,True,True
805,ori_805_IMAGENET_3599_DeiT_B.png,adv_805_IMAGENET_3599_DeiT_B.png,536,517,536,517,True,True,True,True
806,ori_806_IMAGENET_3599_DeiT_B.png,adv_806_IMAGENET_3599_DeiT_B.png,812,404,812,404,True,True,True,True
807,ori_807_IMAGENET_3599_DeiT_B.png,adv_807_IMAGENET_3599_DeiT_B.png,835,861,835,861,True,True,True,True
808,ori_808_IMAGENET_3599_DeiT_B.png,adv_808_IMAGENET_3599_DeiT_B.png,403,536,403,536,True,True,True,True
809,ori_809_IMAGENET_3599_DeiT_B.png,adv_809_IMAGENET_3599_DeiT_B.png,666,710,666,710,True,True,True,True
810,ori_810_IMAGENET_3599_DeiT_B.png,adv_810_IMAGENET_3599_DeiT_B.png,535,409,535,409,True,True,True,True
811,ori_811_IMAGENET_3599_DeiT_B.png,adv_811_IMAGENET_3599_DeiT_B.png,701,111,701,111,True,True,True,True
